Program,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,CATTLE
CENSUS,COUNTY,MONTANA,30,SOUTHEAST,90,WIBAUX,109,0
CENSUS,COUNTY,MONTANA,30,SOUTHWEST,70,BEAVERHEAD,1,71880
CENSUS,COUNTY,MONTANA,30,SOUTHWEST,70,GALLATIN,31,16201
CENSUS,COUNTY,MONTANA,30,SOUTHWEST,70,JEFFERSON,43,16758
CENSUS,COUNTY,MONTANA,30,SOUTHWEST,70,MADISON,57,52285
CENSUS,COUNTY,MONTANA,30,SOUTHWEST,70,SILVER BOW,93,2609
CENSUS,COUNTY,NEBRASKA,31,CENTRAL,50,BUFFALO,19,0
CENSUS,COUNTY,NEBRASKA,31,CENTRAL,50,CUSTER,41,0
CENSUS,COUNTY,NEBRASKA,31,CENTRAL,50,DAWSON,47,0
CENSUS,COUNTY,NEBRASKA,31,CENTRAL,50,GREELEY,77,29352
CENSUS,COUNTY,NEBRASKA,31,CENTRAL,50,HALL,79,0
CENSUS,COUNTY,NEBRASKA,31,CENTRAL,50,HOWARD,93,17869
CENSUS,COUNTY,NEBRASKA,31,CENTRAL,50,SHERMAN,163,25461
CENSUS,COUNTY,NEBRASKA,31,CENTRAL,50,VALLEY,175,0
CENSUS,COUNTY,NEBRASKA,31,EAST,60,BUTLER,23,0
CENSUS,COUNTY,NEBRASKA,31,EAST,60,CASS,25,5517
CENSUS,COUNTY,NEBRASKA,31,EAST,60,COLFAX,37,10928
CENSUS,COUNTY,NEBRASKA,31,EAST,60,DODGE,53,0
CENSUS,COUNTY,NEBRASKA,31,EAST,60,DOUGLAS,55,1366
CENSUS,COUNTY,NEBRASKA,31,EAST,60,HAMILTON,81,4294
CENSUS,COUNTY,NEBRASKA,31,EAST,60,LANCASTER,109,10215
CENSUS,COUNTY,NEBRASKA,31,EAST,60,MERRICK,121,0
CENSUS,COUNTY,NEBRASKA,31,EAST,60,NANCE,125,13568
CENSUS,COUNTY,NEBRASKA,31,EAST,60,PLATTE,141,14644
CENSUS,COUNTY,NEBRASKA,31,EAST,60,POLK,143,0
CENSUS,COUNTY,NEBRASKA,31,EAST,60,SARPY,153,0
CENSUS,COUNTY,NEBRASKA,31,EAST,60,SAUNDERS,155,7649
CENSUS,COUNTY,NEBRASKA,31,EAST,60,SEWARD,159,9293
CENSUS,COUNTY,NEBRASKA,31,EAST,60,WASHINGTON,177,5535
CENSUS,COUNTY,NEBRASKA,31,EAST,60,YORK,185,5437
CENSUS,COUNTY,NEBRASKA,31,NORTH,20,ARTHUR,5,0
CENSUS,COUNTY,NEBRASKA,31,NORTH,20,BLAINE,9,21337
CENSUS,COUNTY,NEBRASKA,31,NORTH,20,BOYD,15,24107
CENSUS,COUNTY,NEBRASKA,31,NORTH,20,BROWN,17,30891
CENSUS,COUNTY,NEBRASKA,31,NORTH,20,CHERRY,31,0
CENSUS,COUNTY,NEBRASKA,31,NORTH,20,GARFIELD,71,17768
CENSUS,COUNTY,NEBRASKA,31,NORTH,20,GRANT,75,23009
CENSUS,COUNTY,NEBRASKA,31,NORTH,20,HOLT,89,96467
CENSUS,COUNTY,NEBRASKA,31,NORTH,20,HOOKER,91,12920
CENSUS,COUNTY,NEBRASKA,31,NORTH,20,KEYA PAHA,103,27420
CENSUS,COUNTY,NEBRASKA,31,NORTH,20,LOGAN,113,15386
CENSUS,COUNTY,NEBRASKA,31,NORTH,20,LOUP,115,0
CENSUS,COUNTY,NEBRASKA,31,NORTH,20,MCPHERSON,117,22905
CENSUS,COUNTY,NEBRASKA,31,NORTH,20,ROCK,149,36600
CENSUS,COUNTY,NEBRASKA,31,NORTH,20,THOMAS,171,15527
CENSUS,COUNTY,NEBRASKA,31,NORTH,20,WHEELER,183,22419
CENSUS,COUNTY,NEBRASKA,31,NORTHEAST,30,ANTELOPE,3,27651
CENSUS,COUNTY,NEBRASKA,31,NORTHEAST,30,BOONE,11,16901
CENSUS,COUNTY,NEBRASKA,31,NORTHEAST,30,BURT,21,6644
CENSUS,COUNTY,NEBRASKA,31,NORTHEAST,30,CEDAR,27,19380
CENSUS,COUNTY,NEBRASKA,31,NORTHEAST,30,CUMING,39,10571
CENSUS,COUNTY,NEBRASKA,31,NORTHEAST,30,DAKOTA,43,0
CENSUS,COUNTY,NEBRASKA,31,NORTHEAST,30,DIXON,51,0
CENSUS,COUNTY,NEBRASKA,31,NORTHEAST,30,KNOX,107,51039
CENSUS,COUNTY,NEBRASKA,31,NORTHEAST,30,MADISON,119,12682
CENSUS,COUNTY,NEBRASKA,31,NORTHEAST,30,PIERCE,139,20053
CENSUS,COUNTY,NEBRASKA,31,NORTHEAST,30,STANTON,167,0
CENSUS,COUNTY,NEBRASKA,31,NORTHEAST,30,THURSTON,173,3399
CENSUS,COUNTY,NEBRASKA,31,NORTHEAST,30,WAYNE,179,9698
CENSUS,COUNTY,NEBRASKA,31,NORTHWEST,10,BANNER,7,14335
CENSUS,COUNTY,NEBRASKA,31,NORTHWEST,10,BOX BUTTE,13,20919
CENSUS,COUNTY,NEBRASKA,31,NORTHWEST,10,CHEYENNE,33,9106
CENSUS,COUNTY,NEBRASKA,31,NORTHWEST,10,DAWES,45,32343
CENSUS,COUNTY,NEBRASKA,31,NORTHWEST,10,DEUEL,49,5790
CENSUS,COUNTY,NEBRASKA,31,NORTHWEST,10,GARDEN,69,0
CENSUS,COUNTY,NEBRASKA,31,NORTHWEST,10,KIMBALL,105,9130
CENSUS,COUNTY,NEBRASKA,31,NORTHWEST,10,MORRILL,123,34753
CENSUS,COUNTY,NEBRASKA,31,NORTHWEST,10,SCOTTS BLUFF,157,17378
CENSUS,COUNTY,NEBRASKA,31,NORTHWEST,10,SHERIDAN,161,55484
CENSUS,COUNTY,NEBRASKA,31,NORTHWEST,10,SIOUX,165,34321
CENSUS,COUNTY,NEBRASKA,31,SOUTH,80,ADAMS,1,0
CENSUS,COUNTY,NEBRASKA,31,SOUTH,80,FRANKLIN,61,15371
CENSUS,COUNTY,NEBRASKA,31,SOUTH,80,FURNAS,65,0
CENSUS,COUNTY,NEBRASKA,31,SOUTH,80,GOSPER,73,15782
CENSUS,COUNTY,NEBRASKA,31,SOUTH,80,HARLAN,83,14911
CENSUS,COUNTY,NEBRASKA,31,SOUTH,80,KEARNEY,99,0
CENSUS,COUNTY,NEBRASKA,31,SOUTH,80,PHELPS,137,9734
CENSUS,COUNTY,NEBRASKA,31,SOUTH,80,WEBSTER,181,0
CENSUS,COUNTY,NEBRASKA,31,SOUTHEAST,90,CLAY,35,0
CENSUS,COUNTY,NEBRASKA,31,SOUTHEAST,90,FILLMORE,59,0
CENSUS,COUNTY,NEBRASKA,31,SOUTHEAST,90,GAGE,67,10046
CENSUS,COUNTY,NEBRASKA,31,SOUTHEAST,90,JEFFERSON,95,11082
CENSUS,COUNTY,NEBRASKA,31,SOUTHEAST,90,JOHNSON,97,8436
CENSUS,COUNTY,NEBRASKA,31,SOUTHEAST,90,NEMAHA,127,4340
CENSUS,COUNTY,NEBRASKA,31,SOUTHEAST,90,NUCKOLLS,129,0
CENSUS,COUNTY,NEBRASKA,31,SOUTHEAST,90,OTOE,131,0
CENSUS,COUNTY,NEBRASKA,31,SOUTHEAST,90,PAWNEE,133,10263
CENSUS,COUNTY,NEBRASKA,31,SOUTHEAST,90,RICHARDSON,147,9093
CENSUS,COUNTY,NEBRASKA,31,SOUTHEAST,90,SALINE,151,9546
CENSUS,COUNTY,NEBRASKA,31,SOUTHEAST,90,THAYER,169,12182
CENSUS,COUNTY,NEBRASKA,31,SOUTHWEST,70,CHASE,29,0
CENSUS,COUNTY,NEBRASKA,31,SOUTHWEST,70,DUNDY,57,23203
CENSUS,COUNTY,NEBRASKA,31,SOUTHWEST,70,FRONTIER,63,25944
CENSUS,COUNTY,NEBRASKA,31,SOUTHWEST,70,HAYES,85,20617
CENSUS,COUNTY,NEBRASKA,31,SOUTHWEST,70,HITCHCOCK,87,0
CENSUS,COUNTY,NEBRASKA,31,SOUTHWEST,70,KEITH,101,16843
CENSUS,COUNTY,NEBRASKA,31,SOUTHWEST,70,LINCOLN,111,80188
CENSUS,COUNTY,NEBRASKA,31,SOUTHWEST,70,PERKINS,135,14128
CENSUS,COUNTY,NEBRASKA,31,SOUTHWEST,70,RED WILLOW,145,0
CENSUS,COUNTY,NEVADA,32,NORTHEAST,30,ELKO,7,76103
CENSUS,COUNTY,NEVADA,32,NORTHEAST,30,EUREKA,11,13034
CENSUS,COUNTY,NEVADA,32,NORTHEAST,30,LANDER,15,0
CENSUS,COUNTY,NEVADA,32,NORTHEAST,30,WHITE PINE,33,18072
CENSUS,COUNTY,NEVADA,32,NORTHWEST,10,CARSON CITY,510,0
CENSUS,COUNTY,NEVADA,32,NORTHWEST,10,CHURCHILL,1,17051
CENSUS,COUNTY,NEVADA,32,NORTHWEST,10,DOUGLAS,5,11232
CENSUS,COUNTY,NEVADA,32,NORTHWEST,10,HUMBOLDT,13,42912
CENSUS,COUNTY,NEVADA,32,NORTHWEST,10,LYON,19,0
CENSUS,COUNTY,NEVADA,32,NORTHWEST,10,PERSHING,27,14892
CENSUS,COUNTY,NEVADA,32,NORTHWEST,10,WASHOE,31,10089
CENSUS,COUNTY,NEVADA,32,SOUTH,80,CLARK,3,784
CENSUS,COUNTY,NEVADA,32,SOUTH,80,ESMERALDA,9,764
CENSUS,COUNTY,NEVADA,32,SOUTH,80,LINCOLN,17,12249
CENSUS,COUNTY,NEVADA,32,SOUTH,80,MINERAL,21,672
CENSUS,COUNTY,NEVADA,32,SOUTH,80,NYE,23,0
CENSUS,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,BELKNAP,1,495
CENSUS,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,CARROLL,3,0
CENSUS,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,CHESHIRE,5,376
CENSUS,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,COOS,7,400
CENSUS,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,GRAFTON,9,705
CENSUS,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,HILLSBOROUGH,11,756
CENSUS,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,MERRIMACK,13,559
CENSUS,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,ROCKINGHAM,15,532
CENSUS,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,STRAFFORD,17,0
CENSUS,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,SULLIVAN,19,426
CENSUS,COUNTY,NEW JERSEY,34,CENTRAL,50,BURLINGTON,5,0
CENSUS,COUNTY,NEW JERSEY,34,CENTRAL,50,MERCER,21,212
CENSUS,COUNTY,NEW JERSEY,34,CENTRAL,50,MIDDLESEX,23,0
CENSUS,COUNTY,NEW JERSEY,34,CENTRAL,50,MONMOUTH,25,320
CENSUS,COUNTY,NEW JERSEY,34,CENTRAL,50,OCEAN,29,302
CENSUS,COUNTY,NEW JERSEY,34,NORTH,20,BERGEN,3,0
CENSUS,COUNTY,NEW JERSEY,34,NORTH,20,ESSEX,13,18
CENSUS,COUNTY,NEW JERSEY,34,NORTH,20,HUNTERDON,19,1655
CENSUS,COUNTY,NEW JERSEY,34,NORTH,20,MORRIS,27,439
CENSUS,COUNTY,NEW JERSEY,34,NORTH,20,PASSAIC,31,0
CENSUS,COUNTY,NEW JERSEY,34,NORTH,20,SOMERSET,35,0
CENSUS,COUNTY,NEW JERSEY,34,NORTH,20,SUSSEX,37,1255
CENSUS,COUNTY,NEW JERSEY,34,NORTH,20,UNION,39,0
CENSUS,COUNTY,NEW JERSEY,34,NORTH,20,WARREN,41,1450
CENSUS,COUNTY,NEW JERSEY,34,SOUTH,80,ATLANTIC,1,31
CENSUS,COUNTY,NEW JERSEY,34,SOUTH,80,CAMDEN,7,57
CENSUS,COUNTY,NEW JERSEY,34,SOUTH,80,CAPE MAY,9,18
CENSUS,COUNTY,NEW JERSEY,34,SOUTH,80,CUMBERLAND,11,305
CENSUS,COUNTY,NEW JERSEY,34,SOUTH,80,GLOUCESTER,15,454
CENSUS,COUNTY,NEW JERSEY,34,SOUTH,80,SALEM,33,1560
CENSUS,COUNTY,NEW MEXICO,35,NORTHEAST,30,COLFAX,7,16565
CENSUS,COUNTY,NEW MEXICO,35,NORTHEAST,30,CURRY,9,12181
CENSUS,COUNTY,NEW MEXICO,35,NORTHEAST,30,DE BACA,11,18389
CENSUS,COUNTY,NEW MEXICO,35,NORTHEAST,30,GUADALUPE,19,15030
CENSUS,COUNTY,NEW MEXICO,35,NORTHEAST,30,HARDING,21,0
CENSUS,COUNTY,NEW MEXICO,35,NORTHEAST,30,MORA,33,9926
CENSUS,COUNTY,NEW MEXICO,35,NORTHEAST,30,QUAY,37,0
CENSUS,COUNTY,NEW MEXICO,35,NORTHEAST,30,ROOSEVELT,41,22952
CENSUS,COUNTY,NEW MEXICO,35,NORTHEAST,30,SAN MIGUEL,47,24196
CENSUS,COUNTY,NEW MEXICO,35,NORTHEAST,30,TORRANCE,57,0
CENSUS,COUNTY,NEW MEXICO,35,NORTHEAST,30,UNION,59,29800
CENSUS,COUNTY,NEW MEXICO,35,NORTHWEST,10,BERNALILLO,1,1684
CENSUS,COUNTY,NEW MEXICO,35,NORTHWEST,10,CIBOLA,6,10278
CENSUS,COUNTY,NEW MEXICO,35,NORTHWEST,10,MCKINLEY,31,12402
CENSUS,COUNTY,NEW MEXICO,35,NORTHWEST,10,RIO ARRIBA,39,0
CENSUS,COUNTY,NEW MEXICO,35,NORTHWEST,10,SAN JUAN,45,10118
CENSUS,COUNTY,NEW MEXICO,35,NORTHWEST,10,SANDOVAL,43,7415
CENSUS,COUNTY,NEW MEXICO,35,NORTHWEST,10,SANTA FE,49,9603
CENSUS,COUNTY,NEW MEXICO,35,NORTHWEST,10,TAOS,55,0
CENSUS,COUNTY,NEW MEXICO,35,NORTHWEST,10,VALENCIA,61,6305
CENSUS,COUNTY,NEW MEXICO,35,SOUTHEAST,90,CHAVES,5,36585
CENSUS,COUNTY,NEW MEXICO,35,SOUTHEAST,90,DONA ANA,13,7800
CENSUS,COUNTY,NEW MEXICO,35,SOUTHEAST,90,EDDY,15,16701
CENSUS,COUNTY,NEW MEXICO,35,SOUTHEAST,90,LEA,25,24259
CENSUS,COUNTY,NEW MEXICO,35,SOUTHEAST,90,LINCOLN,27,21405
CENSUS,COUNTY,NEW MEXICO,35,SOUTHEAST,90,OTERO,35,11320
CENSUS,COUNTY,NEW MEXICO,35,SOUTHWEST,70,CATRON,3,16555
CENSUS,COUNTY,NEW MEXICO,35,SOUTHWEST,70,GRANT,17,19432
CENSUS,COUNTY,NEW MEXICO,35,SOUTHWEST,70,HIDALGO,23,14499
CENSUS,COUNTY,NEW MEXICO,35,SOUTHWEST,70,LUNA,29,0
CENSUS,COUNTY,NEW MEXICO,35,SOUTHWEST,70,SIERRA,51,0
CENSUS,COUNTY,NEW MEXICO,35,SOUTHWEST,70,SOCORRO,53,14663
CENSUS,COUNTY,NEW YORK,36,CENTRAL,50,CAYUGA,11,2692
CENSUS,COUNTY,NEW YORK,36,CENTRAL,50,CHENANGO,17,3022
CENSUS,COUNTY,NEW YORK,36,CENTRAL,50,CORTLAND,23,2259
CENSUS,COUNTY,NEW YORK,36,CENTRAL,50,HERKIMER,43,2738
CENSUS,COUNTY,NEW YORK,36,CENTRAL,50,MADISON,53,2702
CENSUS,COUNTY,NEW YORK,36,CENTRAL,50,ONEIDA,65,2408
CENSUS,COUNTY,NEW YORK,36,CENTRAL,50,ONONDAGA,67,1458
CENSUS,COUNTY,NEW YORK,36,CENTRAL,50,OSWEGO,75,2146
CENSUS,COUNTY,NEW YORK,36,CENTRAL,50,OTSEGO,77,3799
CENSUS,COUNTY,NEW YORK,36,EASTERN,60,ALBANY,1,1427
CENSUS,COUNTY,NEW YORK,36,EASTERN,60,FULTON,35,561
CENSUS,COUNTY,NEW YORK,36,EASTERN,60,MONTGOMERY,57,1548
CENSUS,COUNTY,NEW YORK,36,EASTERN,60,RENSSELAER,83,2060
CENSUS,COUNTY,NEW YORK,36,EASTERN,60,SARATOGA,91,929
CENSUS,COUNTY,NEW YORK,36,EASTERN,60,SCHENECTADY,93,227
CENSUS,COUNTY,NEW YORK,36,EASTERN,60,SCHOHARIE,95,2552
CENSUS,COUNTY,NEW YORK,36,EASTERN,60,WASHINGTON,115,3383
CENSUS,COUNTY,NEW YORK,36,LONG ISLAND,91,SUFFOLK,103,77
CENSUS,COUNTY,NEW YORK,36,NORTHEAST,30,CLINTON,19,1723
CENSUS,COUNTY,NEW YORK,36,NORTHEAST,30,ESSEX,31,1108
CENSUS,COUNTY,NEW YORK,36,NORTHEAST,30,FRANKLIN,33,2448
CENSUS,COUNTY,NEW YORK,36,NORTHEAST,30,WARREN,113,0
CENSUS,COUNTY,NEW YORK,36,NORTHERN,20,JEFFERSON,45,4231
CENSUS,COUNTY,NEW YORK,36,NORTHERN,20,LEWIS,49,1542
CENSUS,COUNTY,NEW YORK,36,NORTHERN,20,ST LAWRENCE,89,4541
CENSUS,COUNTY,NEW YORK,36,SOUTHEAST,90,COLUMBIA,21,2493
CENSUS,COUNTY,NEW YORK,36,SOUTHEAST,90,DELAWARE,25,4541
CENSUS,COUNTY,NEW YORK,36,SOUTHEAST,90,DUTCHESS,27,1439
CENSUS,COUNTY,NEW YORK,36,SOUTHEAST,90,GREENE,39,851
CENSUS,COUNTY,NEW YORK,36,SOUTHEAST,90,ORANGE,71,1080
CENSUS,COUNTY,NEW YORK,36,SOUTHEAST,90,PUTNAM,79,100
CENSUS,COUNTY,NEW YORK,36,SOUTHEAST,90,SULLIVAN,105,943
CENSUS,COUNTY,NEW YORK,36,SOUTHEAST,90,ULSTER,111,774
CENSUS,COUNTY,NEW YORK,36,SOUTHEAST,90,WESTCHESTER,119,0
CENSUS,COUNTY,NEW YORK,36,SOUTHERN,80,BROOME,7,1591
CENSUS,COUNTY,NEW YORK,36,SOUTHERN,80,CHEMUNG,15,1488
CENSUS,COUNTY,NEW YORK,36,SOUTHERN,80,SCHUYLER,97,1612
CENSUS,COUNTY,NEW YORK,36,SOUTHERN,80,TIOGA,107,2028
CENSUS,COUNTY,NEW YORK,36,SOUTHERN,80,TOMPKINS,109,1236
CENSUS,COUNTY,NEW YORK,36,SOUTHWEST,70,ALLEGANY,3,4147
CENSUS,COUNTY,NEW YORK,36,SOUTHWEST,70,CATTARAUGUS,9,3354
CENSUS,COUNTY,NEW YORK,36,SOUTHWEST,70,CHAUTAUQUA,13,3329
CENSUS,COUNTY,NEW YORK,36,SOUTHWEST,70,STEUBEN,101,8940
CENSUS,COUNTY,NEW YORK,36,WESTERN,40,ERIE,29,1736
CENSUS,COUNTY,NEW YORK,36,WESTERN,40,GENESEE,37,1369
CENSUS,COUNTY,NEW YORK,36,WESTERN,40,LIVINGSTON,51,2193
CENSUS,COUNTY,NEW YORK,36,WESTERN,40,MONROE,55,582
CENSUS,COUNTY,NEW YORK,36,WESTERN,40,NIAGARA,63,1605
CENSUS,COUNTY,NEW YORK,36,WESTERN,40,ONTARIO,69,1724
CENSUS,COUNTY,NEW YORK,36,WESTERN,40,ORLEANS,73,1835
CENSUS,COUNTY,NEW YORK,36,WESTERN,40,SENECA,99,2215
CENSUS,COUNTY,NEW YORK,36,WESTERN,40,WAYNE,117,1898
CENSUS,COUNTY,NEW YORK,36,WESTERN,40,WYOMING,121,1580
CENSUS,COUNTY,NEW YORK,36,WESTERN,40,YATES,123,1495
CENSUS,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,BEAUFORT,13,263
CENSUS,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,CARTERET,31,248
CENSUS,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,CRAVEN,49,0
CENSUS,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,GREENE,79,899
CENSUS,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,HYDE,95,146
CENSUS,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,0
CENSUS,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,526
CENSUS,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,0
CENSUS,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PAMLICO,137,0
CENSUS,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PITT,147,0
CENSUS,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,WAYNE,191,0
CENSUS,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,WILSON,195,935
CENSUS,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,ALEXANDER,3,7858
CENSUS,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,CATAWBA,35,7400
CENSUS,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,CHATHAM,37,16068
CENSUS,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,DAVIDSON,57,5814
CENSUS,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,DAVIE,59,5882
CENSUS,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,IREDELL,97,13076
CENSUS,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,LEE,105,1981
CENSUS,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,RANDOLPH,151,16415
CENSUS,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,ROWAN,159,8704
CENSUS,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,WAKE,183,2041
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,BERTIE,15,344
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,CAMDEN,29,203
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,CHOWAN,41,242
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,CURRITUCK,53,0
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,DARE,55,0
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,EDGECOMBE,65,1135
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,GATES,73,0
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,HALIFAX,83,0
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,HERTFORD,91,151
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,MARTIN,117,0
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,NASH,127,2965
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,NORTHAMPTON,131,889
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,PASQUOTANK,139,209
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,PERQUIMANS,143,419
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,TYRRELL,177,327
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,WASHINGTON,187,150
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,ALLEGHANY,5,5782
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,ASHE,9,7442
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,AVERY,11,955
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,CALDWELL,27,3473
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,SURRY,171,11834
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,WATAUGA,189,0
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,WILKES,193,13795
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,YADKIN,197,0
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ALAMANCE,1,6771
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,CASWELL,33,3975
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,DURHAM,63,0
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,FORSYTH,67,2468
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,FRANKLIN,69,5878
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GRANVILLE,77,0
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GUILFORD,81,4674
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ORANGE,135,5108
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,PERSON,145,0
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ROCKINGHAM,157,5642
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,STOKES,169,0
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,VANCE,181,1432
CENSUS,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,WARREN,185,3944
CENSUS,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BLADEN,17,0
CENSUS,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BRUNSWICK,19,0
CENSUS,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,COLUMBUS,47,3056
CENSUS,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,CUMBERLAND,51,0
CENSUS,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,DUPLIN,61,11847
CENSUS,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,HARNETT,85,0
CENSUS,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,HOKE,93,759
CENSUS,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,NEW HANOVER,129,0
CENSUS,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,ONSLOW,133,1423
CENSUS,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,PENDER,141,1577
CENSUS,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,ROBESON,155,3554
CENSUS,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SAMPSON,163,0
CENSUS,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SCOTLAND,165,532
CENSUS,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,ANSON,7,0
CENSUS,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,CABARRUS,25,6747
CENSUS,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,CLEVELAND,45,10824
CENSUS,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,GASTON,71,0
CENSUS,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,LINCOLN,109,4811
CENSUS,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MECKLENBURG,119,0
CENSUS,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MONTGOMERY,123,3308
CENSUS,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MOORE,125,0
