Program,Year,Period,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Data Item,"CORN, GRAIN - ACRES HARVESTED",CORN-production in BU,CORN Production in Kg
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,BOWIE,37,"CORN, GRAIN - ACRES HARVESTED",3327.00,511338.00,18019075.78
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,CASS,67,"CORN, GRAIN - ACRES HARVESTED",6.00,600.00,21143.44224
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,FRANKLIN,159,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,HARRISON,203,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,HENDERSON,213,"CORN, GRAIN - ACRES HARVESTED",18.00,330.00,11628.89323
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,HOPKINS,223,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,HOUSTON,225,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,NACOGDOCHES,347,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,PANOLA,365,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,RED RIVER,387,"CORN, GRAIN - ACRES HARVESTED",484.00,66444.00,2341424.794
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,RUSK,401,"CORN, GRAIN - ACRES HARVESTED",26.00,580.00,20438.66083
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,SHELBY,419,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,SMITH,423,"CORN, GRAIN - ACRES HARVESTED",18.00,558.00,19663.40128
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,TITUS,449,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,WOOD,499,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,BRAZOS,41,"CORN, GRAIN - ACRES HARVESTED",1788.00,253216.00,8923096.45
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,FREESTONE,161,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,GRIMES,185,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,HARDIN,199,"CORN, GRAIN - ACRES HARVESTED",5.00,500.00,17619.5352
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,JASPER,241,"CORN, GRAIN - ACRES HARVESTED",17.00,1020.00,35943.85181
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,LEON,289,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,MADISON,313,"CORN, GRAIN - ACRES HARVESTED",2749.00,318506.00,11223855.36
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,MONTGOMERY,339,"CORN, GRAIN - ACRES HARVESTED",21.00,1830.00,64487.49883
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,NEWTON,351,"CORN, GRAIN - ACRES HARVESTED",29.00,1740.00,61315.9825
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,POLK,373,"CORN, GRAIN - ACRES HARVESTED",14.00,1400.00,49334.69856
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,ROBERTSON,395,"CORN, GRAIN - ACRES HARVESTED",19593.00,2789845.00,98311544.36
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,SABINE,403,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,SAN AUGUSTINE,405,"CORN, GRAIN - ACRES HARVESTED",13.00,620.00,21848.22365
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,TRINITY,455,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,WALKER,471,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,WALLER,473,"CORN, GRAIN - ACRES HARVESTED",4399.00,514235.00,18121163.37
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,BURNET,53,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,CONCHO,95,"CORN, GRAIN - ACRES HARVESTED",543.00,37050.00,1305607.558
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,EDWARDS,137,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,GILLESPIE,171,"CORN, GRAIN - ACRES HARVESTED",2351.00,196897.00,6938467.245
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,KENDALL,259,"CORN, GRAIN - ACRES HARVESTED",360.00,18000.00,634303.2672
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,MCCULLOCH,307,"CORN, GRAIN - ACRES HARVESTED",900.00,38500.00,1356704.21
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,REAGAN,383,"CORN, GRAIN - ACRES HARVESTED",4020.00,143800.00,5067378.324
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,SCHLEICHER,413,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,TOM GREEN,451,"CORN, GRAIN - ACRES HARVESTED",2677.00,318909.00,11238056.7
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,UPTON,461,"CORN, GRAIN - ACRES HARVESTED",600.00,60000.00,2114344.224
CENSUS,2017,YEAR,COUNTY,TEXAS,48,EDWARDS PLATEAU,70,UVALDE,463,"CORN, GRAIN - ACRES HARVESTED",15165.00,2352983.00,82916933.59
CENSUS,2017,YEAR,COUNTY,TEXAS,48,LOWER VALLEY,97,CAMERON,61,"CORN, GRAIN - ACRES HARVESTED",29631.00,3380716.00,119133289.1
CENSUS,2017,YEAR,COUNTY,TEXAS,48,LOWER VALLEY,97,HIDALGO,215,"CORN, GRAIN - ACRES HARVESTED",41516.00,4294072.00,151319105.5
CENSUS,2017,YEAR,COUNTY,TEXAS,48,LOWER VALLEY,97,STARR,427,"CORN, GRAIN - ACRES HARVESTED",6317.00,305956.00,10781605.02
CENSUS,2017,YEAR,COUNTY,TEXAS,48,LOWER VALLEY,97,WILLACY,489,"CORN, GRAIN - ACRES HARVESTED",16838.00,1490058.00,52508258.76
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,ARMSTRONG,11,"CORN, GRAIN - ACRES HARVESTED",3790.00,451096.00,15896203.7
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,BRISCOE,45,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,CARSON,65,"CORN, GRAIN - ACRES HARVESTED",30309.00,5136613.00,181009467.1
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,CASTRO,69,"CORN, GRAIN - ACRES HARVESTED",44464.00,7956880.00,280393054.5
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,DALLAM,111,"CORN, GRAIN - ACRES HARVESTED",83958.00,14559229.00,513053695.7
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,DEAF SMITH,117,"CORN, GRAIN - ACRES HARVESTED",31879.00,6310519.00,222376823.3
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,FLOYD,153,"CORN, GRAIN - ACRES HARVESTED",12016.00,2068204.00,72881586.36
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,GRAY,179,"CORN, GRAIN - ACRES HARVESTED",5117.00,974328.00,34334412.98
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,HALE,189,"CORN, GRAIN - ACRES HARVESTED",32612.00,4393547.00,154824512
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,HANSFORD,195,"CORN, GRAIN - ACRES HARVESTED",56399.00,10426801.00,367430774.5
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,HARTLEY,205,"CORN, GRAIN - ACRES HARVESTED",67135.00,12120198.00,427104510.6
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,HEMPHILL,211,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,HUTCHINSON,233,"CORN, GRAIN - ACRES HARVESTED",9354.00,2158416.00,76060573.38
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,LIPSCOMB,295,"CORN, GRAIN - ACRES HARVESTED",10221.00,2313602.00,81529183.76
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,MOORE,341,"CORN, GRAIN - ACRES HARVESTED",46530.00,8859664.00,312206323.4
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,OCHILTREE,357,"CORN, GRAIN - ACRES HARVESTED",22857.00,4174145.00,147092989.5
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,OLDHAM,359,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,PARMER,369,"CORN, GRAIN - ACRES HARVESTED",24624.00,4187293.00,147556312.8
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,POTTER,375,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,RANDALL,381,"CORN, GRAIN - ACRES HARVESTED",4118.00,698765.00,24623829.03
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,ROBERTS,393,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,SHERMAN,421,"CORN, GRAIN - ACRES HARVESTED",105588.00,21588816.00,760769806.9
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,SWISHER,437,"CORN, GRAIN - ACRES HARVESTED",6182.00,1126467.00,39695649.92
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,DICKENS,125,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,DONLEY,129,"CORN, GRAIN - ACRES HARVESTED",1684.00,301940.00,10640084.92
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,GARZA,169,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,HALL,191,"CORN, GRAIN - ACRES HARVESTED",1461.00,277590.00,9782013.552
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,MOTLEY,345,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,WHEELER,483,"CORN, GRAIN - ACRES HARVESTED",962.00,194246.00,6845048.469
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,WICHITA,485,"CORN, GRAIN - ACRES HARVESTED",689.00,44785.00,1578181.768
CENSUS,2017,YEAR,COUNTY,TEXAS,48,NORTHERN LOW PLAINS,21,WILBARGER,487,"CORN, GRAIN - ACRES HARVESTED",191.00,10906.00,384317.3018
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,AUSTIN,15,"CORN, GRAIN - ACRES HARVESTED",6522.00,850973.00,29987497.46
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BASTROP,21,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BEE,25,"CORN, GRAIN - ACRES HARVESTED",9996.00,1100087.00,38766043.24
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BEXAR,29,"CORN, GRAIN - ACRES HARVESTED",8829.00,665904.00,23465837.94
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,BURLESON,51,"CORN, GRAIN - ACRES HARVESTED",8618.00,1003621.00,35366671.07
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,CALDWELL,55,"CORN, GRAIN - ACRES HARVESTED",17422.00,1702331.00,59988561.95
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,COLORADO,89,"CORN, GRAIN - ACRES HARVESTED",13724.00,1736261.00,61184223.61
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,COMAL,91,"CORN, GRAIN - ACRES HARVESTED",505.00,25250.00,889786.5276
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,DE WITT,123,"CORN, GRAIN - ACRES HARVESTED",5406.00,598963.00,21106899.32
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,FAYETTE,149,"CORN, GRAIN - ACRES HARVESTED",11570.00,921853.00,32485242.77
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,GOLIAD,175,"CORN, GRAIN - ACRES HARVESTED",8698.00,797255.00,28094525.07
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,GONZALES,177,"CORN, GRAIN - ACRES HARVESTED",4039.00,383037.00,13497867.81
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,GUADALUPE,187,"CORN, GRAIN - ACRES HARVESTED",24243.00,1965212.00,69252244.02
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,HAYS,209,"CORN, GRAIN - ACRES HARVESTED",5310.00,464122.00,16355227.83
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,KARNES,255,"CORN, GRAIN - ACRES HARVESTED",13593.00,1102107.00,38837226.16
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,LAVACA,285,"CORN, GRAIN - ACRES HARVESTED",3147.00,212262.00,7479915.561
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,LEE,287,"CORN, GRAIN - ACRES HARVESTED",355.00,37122.00,1308144.771
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,MEDINA,325,"CORN, GRAIN - ACRES HARVESTED",24560.00,2694597.00,94955093.38
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,TRAVIS,453,"CORN, GRAIN - ACRES HARVESTED",14828.00,1136069.00,40034015.47
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,WASHINGTON,477,"CORN, GRAIN - ACRES HARVESTED",46.00,2600.00,91621.58304
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH CENTRAL,81,WILSON,493,"CORN, GRAIN - ACRES HARVESTED",7000.00,860689.00,30329880.26
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH TEXAS,96,ATASCOSA,13,"CORN, GRAIN - ACRES HARVESTED",1125.00,135917.00,4789588.732
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH TEXAS,96,DIMMIT,127,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH TEXAS,96,FRIO,163,"CORN, GRAIN - ACRES HARVESTED",11603.00,1338621.00,47171759.66
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH TEXAS,96,JIM WELLS,249,"CORN, GRAIN - ACRES HARVESTED",16767.00,1765560.00,62216693.14
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH TEXAS,96,LA SALLE,283,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH TEXAS,96,LIVE OAK,297,"CORN, GRAIN - ACRES HARVESTED",4714.00,299269.00,10545961.36
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH TEXAS,96,MCMULLEN,311,"CORN, GRAIN - ACRES HARVESTED",1500.00,150000.00,5285860.56
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTH TEXAS,96,ZAVALA,507,"CORN, GRAIN - ACRES HARVESTED",5856.00,1104854.00,38934027.89
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,BAILEY,17,"CORN, GRAIN - ACRES HARVESTED",8683.00,1325653.00,46714779.39
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COCHRAN,79,"CORN, GRAIN - ACRES HARVESTED",20842.00,1515038.00,53388530.74
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,CROSBY,107,"CORN, GRAIN - ACRES HARVESTED",2498.00,322957.00,11380704.46
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,GAINES,165,"CORN, GRAIN - ACRES HARVESTED",5100.00,1061760.00,37415435.39
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,GLASSCOCK,173,"CORN, GRAIN - ACRES HARVESTED",627.00,87120.00,3070027.813
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,HOCKLEY,219,"CORN, GRAIN - ACRES HARVESTED",12398.00,1497554.00,52772410.83
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LAMB,279,"CORN, GRAIN - ACRES HARVESTED",35043.00,4782767.00,168540263
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,"CORN, GRAIN - ACRES HARVESTED",17986.00,1331353.00,46915642.09
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LYNN,305,"CORN, GRAIN - ACRES HARVESTED",10248.00,848220.00,29890484.29
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,MIDLAND,329,"CORN, GRAIN - ACRES HARVESTED",2176.00,328000.00,11558415.09
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,TERRY,445,"CORN, GRAIN - ACRES HARVESTED",3997.00,648351.00,22847286.53
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,YOAKUM,501,"CORN, GRAIN - ACRES HARVESTED",7373.00,790586.00,27859515.71
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,COLEMAN,83,"CORN, GRAIN - ACRES HARVESTED",16105.00,1855765.00,65395433.48
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,FISHER,151,"CORN, GRAIN - ACRES HARVESTED",2478.00,177528.00,6255921.69
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,HASKELL,207,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,MITCHELL,335,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,NOLAN,353,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,SOUTHERN LOW PLAINS,22,RUNNELS,399,"CORN, GRAIN - ACRES HARVESTED",767.00,56172.00,1979449.063
CENSUS,2017,YEAR,COUNTY,TEXAS,48,TRANS-PECOS,60,EL PASO,141,"CORN, GRAIN - ACRES HARVESTED",6.00,400.00,14095.62816
CENSUS,2017,YEAR,COUNTY,TEXAS,48,TRANS-PECOS,60,PECOS,371,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,TRANS-PECOS,60,REEVES,389,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,UPPER COAST,90,BRAZORIA,39,"CORN, GRAIN - ACRES HARVESTED",12553.00,1367188.00,48178434.18
CENSUS,2017,YEAR,COUNTY,TEXAS,48,UPPER COAST,90,CALHOUN,57,"CORN, GRAIN - ACRES HARVESTED",12298.00,1527148.00,53815275.88
CENSUS,2017,YEAR,COUNTY,TEXAS,48,UPPER COAST,90,CHAMBERS,71,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,UPPER COAST,90,FORT BEND,157,"CORN, GRAIN - ACRES HARVESTED",17794.00,2275883.00,80200001.26
CENSUS,2017,YEAR,COUNTY,TEXAS,48,UPPER COAST,90,HARRIS,201,"CORN, GRAIN - ACRES HARVESTED",4913.00,605121.00,21323901.52
CENSUS,2017,YEAR,COUNTY,TEXAS,48,UPPER COAST,90,JACKSON,239,"CORN, GRAIN - ACRES HARVESTED",89140.00,10569000.00,372441735.1
CENSUS,2017,YEAR,COUNTY,TEXAS,48,UPPER COAST,90,LIBERTY,291,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,TEXAS,48,UPPER COAST,90,MATAGORDA,321,"CORN, GRAIN - ACRES HARVESTED",32924.00,4119281.00,145159633.2
CENSUS,2017,YEAR,COUNTY,TEXAS,48,UPPER COAST,90,ORANGE,361,"CORN, GRAIN - ACRES HARVESTED",6.00,360.00,12686.06534
CENSUS,2017,YEAR,COUNTY,TEXAS,48,UPPER COAST,90,VICTORIA,469,"CORN, GRAIN - ACRES HARVESTED",25023.00,3115357.00,109782284.6
CENSUS,2017,YEAR,COUNTY,TEXAS,48,UPPER COAST,90,WHARTON,481,"CORN, GRAIN - ACRES HARVESTED",69499.00,8734475.00,307794779.4
CENSUS,2017,YEAR,COUNTY,UTAH,49,CENTRAL,50,JUAB,23,"CORN, GRAIN - ACRES HARVESTED",735.00,115762.00,4079345.268
CENSUS,2017,YEAR,COUNTY,UTAH,49,CENTRAL,50,MILLARD,27,"CORN, GRAIN - ACRES HARVESTED",6027.00,1158068.00,40809239.78
CENSUS,2017,YEAR,COUNTY,UTAH,49,CENTRAL,50,SANPETE,39,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,UTAH,49,CENTRAL,50,SEVIER,41,"CORN, GRAIN - ACRES HARVESTED",2249.00,380057.00,13392855.38
CENSUS,2017,YEAR,COUNTY,UTAH,49,CENTRAL,50,UTAH,49,"CORN, GRAIN - ACRES HARVESTED",2738.00,492105.00,17341322.74
CENSUS,2017,YEAR,COUNTY,UTAH,49,EASTERN,60,CARBON,7,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,UTAH,49,EASTERN,60,DUCHESNE,13,"CORN, GRAIN - ACRES HARVESTED",2130.00,352367.00,12417085.52
CENSUS,2017,YEAR,COUNTY,UTAH,49,EASTERN,60,EMERY,15,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,UTAH,49,EASTERN,60,GRAND,19,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,UTAH,49,EASTERN,60,SAN JUAN,37,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,UTAH,49,EASTERN,60,UINTAH,47,"CORN, GRAIN - ACRES HARVESTED",2854.00,428620.00,15104170.35
CENSUS,2017,YEAR,COUNTY,UTAH,49,EASTERN,60,WASATCH,51,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,UTAH,49,NORTHERN,10,BOX ELDER,3,"CORN, GRAIN - ACRES HARVESTED",10274.00,1754216.00,61816941.12
CENSUS,2017,YEAR,COUNTY,UTAH,49,NORTHERN,10,CACHE,5,"CORN, GRAIN - ACRES HARVESTED",1935.00,340987.00,12016064.9
CENSUS,2017,YEAR,COUNTY,UTAH,49,NORTHERN,10,DAVIS,11,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,UTAH,49,NORTHERN,10,MORGAN,29,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,UTAH,49,NORTHERN,10,SALT LAKE,35,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
CENSUS,2017,YEAR,COUNTY,UTAH,49,NORTHERN,10,WEBER,57,"CORN, GRAIN - ACRES HARVESTED",89.00,18140.00,639236.7371
CENSUS,2017,YEAR,COUNTY,UTAH,49,SOUTHERN,70,BEAVER,1,"CORN, GRAIN - ACRES HARVESTED",2140.00,400861.00,14125969
CENSUS,2017,YEAR,COUNTY,UTAH,49,SOUTHERN,70,IRON,21,"CORN, GRAIN - ACRES HARVESTED",1506.00,248153.00,8744681.037
CENSUS,2017,YEAR,COUNTY,UTAH,49,SOUTHERN,70,PIUTE,31,"CORN, GRAIN - ACRES HARVESTED",0.00,0.00,0
